"","telefon-42","sw_1_telefon-42","from-internal",""""" <telefon-42>","PJSIP/telefon-42-00000064","PJSIP/telekom_endpoint_4_out-00000065","Dial","PJSIP/071121957217@telekom_endpoint_4_out,T","2021-03-18 15:21:36","2021-03-18 15:21:47","2021-03-18 15:28:02",385,375,"ANSWERED","DOCUMENTATION","1616080896.152",""
"","telefon-42","sw_1_telefon-42","from-internal",""""" <telefon-42>","PJSIP/telefon-42-00000064","PJSIP/telekom_endpoint_4_out-00000065","Dial","PJSIP/071121957217@telekom_endpoint_4_out,T","2021-03-18 15:21:36","2021-03-18 15:21:47","2021-03-18 15:28:02",385,375,"ANSWERED","DOCUMENTATION","1616080896.152",""
"","telefon-42","sw_1_telefon-42","from-internal",""""" <telefon-42>","PJSIP/telefon-42-00000064","PJSIP/telekom_endpoint_4_out-00000065","Dial","PJSIP/071121957217@telekom_endpoint_4_out,T","2021-03-18 15:21:36","2021-03-18 15:21:47","2021-03-18 15:28:02",385,375,"ANSWERED","DOCUMENTATION","1616080896.152",""
